partsNum,partsBrandName,productId,pictureUrl
6013026000,GEELY,2232936500386705408
2032007600,GEELY,2232936500487368704
2032072800,GEELY,2232936500747415552
1030021700,GEELY,2232936500890021888
1030021800,GEELY,2232936501087154176
1030525900,GEELY,2232936501250732032
4082049700,GEELY,2232936501410115584
4082049900,GEELY,2232936501695328256
4082577900,GEELY,2232936501762437120
4082578100,GEELY,2232936501930209280
1030000800,GEELY,2232936502211227648
1030000900,GEELY,2232936502412554240
1073000700,GEELY,2232936502475468800
1025030100,GEELY,2232936502668406784
5511703185,GEELY,2232936502949425152
2082006700,GEELY,2232936503201083392
2036000900,GEELY,2232936503226249216
4013009100,GEELY,2232936503448547328
4013009200,GEELY,2232936503737954304
4013009300,GEELY,2232936503943475200
4013009400,GEELY,2232936503964446720
4013009800,GEELY,2232936504241270784
4013009900,GEELY,2232936504463568896
4020005700,GEELY,2232936504673284096
1073007900,GEELY,2232936504711032832
1070004100,GEELY,2232936504983662592
4048090200,GEELY,2232936505201766400
4048093600,GEELY,2232936505424064512
4050081200,GEELY,2232936505486979072
4050081400,GEELY,2232936505747025920
4050083000,GEELY,2232936505918992384
4050089300,GEELY,2232936506174844928
2036000100,GEELY,2232936506392948736
2036001200,GEELY,2232936506434891776
4020000500,GEELY,2232936506636218368
5032001100,GEELY,2232936506904653824
1040000200,GEELY,2232936507160506368
2074000100,GEELY,2232936507215032320
2074000200,GEELY,2232936507437330432
1025029500,GEELY,2232936507701571584
1066001700,GEELY,2232936507894509568
1066018200,GEELY,2232936508020338688
2019000300,GEELY,2232936508255219712
4013057800,GEELY,2232936508498489344
4013567600,GEELY,2232936508632707072
4020033300,GEELY,2232936508892753920
4020036700,GEELY,2232936509068914688
2074000300,GEELY,2232936509274435584
6010082200,GEELY,2232936509337350144
6010082400,GEELY,2232936509597396992
1056026900,GEELY,2232936509907775488
1066022700,GEELY,2232936510008438784
1066029300,GEELY,2232936510062964736
107700030001,GEELY,2232936510406897664
107700040001,GEELY,2232936510713081856
